"100000040","BOAL01401","1.0000","1.0000","1.0000","0.0000","1.0000"
"100000055","BOAL01193","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000077","BOAL01183","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000084","BOAL01182","2.0000","0.0000","0.0000","2.0000","0.0000"
"100000085","BOAL01182","2.0000","0.0000","0.0000","2.0000","0.0000"
"100000086","BOAL01182","2.0000","2.0000","2.0000","0.0000","0.0000"
"100000098","BOAL01182","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000103","BOAL01223","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000107","BOAL01523","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000110","BOAL01391","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000124","BOAL01426","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000133","BOAL01184","5.0000","0.0000","0.0000","5.0000","0.0000"
"100000142","BOAL01457","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000155","BOAL01186","2.0000","2.0000","2.0000","0.0000","0.0000"
"100000165","BOAL01176","2.0000","2.0000","2.0000","0.0000","0.0000"
"100000181","BOAL01182","3.0000","3.0000","3.0000","0.0000","0.0000"
"100000198","BOAL01261","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000235","BOAL01524C-BOAL01508-BOAL01509-BOAL01507-BOAL01510-ME00C51","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000237","BOAL01181","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000243","BOVE00797","6.0000","0.0000","0.0000","6.0000","0.0000"
"100000244","BOVE00797","6.0000","6.0000","6.0000","0.0000","0.0000"
"100000250","BOAL01218","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000257","BOAL01182","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000259","BOAL01184","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000264","BOAL01522","2.0000","2.0000","2.0000","0.0000","0.0000"
"100000268","BOAL01183","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000274","BOAL01379","2.0000","2.0000","2.0000","0.0000","0.0000"
"100000278","BOAL01186","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000284","BOAL01456","2.0000","0.0000","0.0000","2.0000","0.0000"
"100000285","BOAL01456","4.0000","0.0000","0.0000","4.0000","0.0000"
"100000285","BOAL01373","3.0000","0.0000","0.0000","3.0000","0.0000"
"100000339","ME00294","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000345","BOAL01182","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000368","BOVE00797","6.0000","6.0000","6.0000","0.0000","0.0000"
"100000370","BOAL01389","2.0000","0.0000","0.0000","2.0000","0.0000"
"100000386","BOAL01186","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000389","BOAL01182","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000389","BOAL01181","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000406","BOAL01187","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000417","BOAL01183","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000424","BOAL01201","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000440","BOAL01186","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000461","BOAL01504","1.0000","0.0000","0.0000","1.0000","0.0000"
"100000473","BOAL01455","2.0000","2.0000","2.0000","0.0000","0.0000"
"100000486","BOAL01175","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000497","BOVE00797","6.0000","6.0000","6.0000","0.0000","0.0000"
"100000514","BCO0010013","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000528","BOAL01216-BOAL00388-BOAL00393-BOAL00394","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000531","BOAL01389","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000534","BOAL01183","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000538","BOVE00797","6.0000","6.0000","6.0000","0.0000","0.0000"
"100000542","BOVE00797","4.0000","4.0000","4.0000","0.0000","0.0000"
"100000547","BOAL01189","1.0000","0.0000","0.0000","1.0000","0.0000"
"100000548","BOAL01189","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000551","BOAL01130","2.0000","2.0000","2.0000","0.0000","2.0000"
"100000569","BOAL01184","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000582","BCO0010013","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000582","BCO0010011","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000590","BOAL01183","1.0000","1.0000","1.0000","0.0000","0.0000"
"400000001","BOAL01391","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000599","BOAL01180","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000605","BOAL01183","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000609","BOAL01457","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000646","ME00117O","1.0000","1.0000","1.0000","0.0000","1.0000"
"100000650","ME00011","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000658","BOVE00797","8.0000","8.0000","8.0000","0.0000","0.0000"
"100000673","BOAL01262","1.0000","1.0000","1.0000","0.0000","1.0000"
"100000676","BOAL01187","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000677","ME00286","1.0000","0.0000","0.0000","1.0000","0.0000"
"100000693","BOAL01455","2.0000","2.0000","2.0000","0.0000","0.0000"
"100000695","BOAL01456","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000734","BOAL01174C-BOAL00317-BOAL00321-BOAL00323-BOAL00325-ME00C51","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000738","BOAL01415","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000739","BOAL01524C-BOAL01508-BOAL01509-BOAL01507-BOAL01510-ME00C51","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000743","BOAL01218","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000747","BOAL01182","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000747","BOAL01456","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000755","ME00117","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000762","BCO0010013","1.0000","1.0000","1.0000","0.0000","0.0000"
"100000778","BOAL01183C-BOAL00327-BOAL00328-BOAL00329-BOAL00330-ME00C51","1.0000","1.0000","1.0000","0.0000","0.0000"
