"12314071","11325","11655","3"
"12314072","11325","11721","3"
"12314073","11655","11702","3"
"12314074","11655","11589","3"
"12314075","11655","11325","3"
"12314076","11655","11721","3"
"12498465","16920","14865","4"
"12498466","16920","14868","4"
"12498467","16920","14873","4"
"12498468","16920","14871","4"
"12498469","16920","16631","4"
"12498471","16920","16876","4"
"12498472","16920","6182","1"
"12774264","10390","10885","3"
"12866193","10646","16632","3"
"12866194","10646","16631","3"
"12958535","14929","14931","3"
"12958536","14929","14933","3"
"12958537","14929","14930","3"
"12958538","14929","14932","3"
"12958539","14931","14929","3"
"12958540","14931","14933","3"
"12958541","14931","14930","3"
"12958542","14931","14932","3"
"12958543","14933","14929","3"
"12958544","14933","14931","3"
"12958545","14933","14930","3"
"12958546","14933","14932","3"
"12958547","14930","14929","3"
"12958548","14930","14931","3"
"12958549","14930","14933","3"
"12958550","14930","14932","3"
"12958551","14932","14929","3"
"12958552","14932","14931","3"
"12958553","14932","14933","3"
"12958554","14932","14930","3"
"13142775","11223","15398","4"
"13142776","11223","15400","6"
"13142777","11223","15414","4"
"13142778","11223","15416","8"
"13142779","11223","15417","10"
"13142780","11223","11725","8"
"13142781","11223","11320","6"
"13142782","11223","11227","4"
"13142783","11223","15415","4"
"13142784","11223","15399","2"
"13142785","11223","11304","2"
"13142786","11223","11321","2"
"13418565","15110","15095","6"
"13418566","15110","15098","6"
"13418567","15110","15103","6"
"13418568","15110","15101","6"
"13418569","15110","15097","6"
"13418570","15110","15100","6"
"13510504","16712","14150","3"
"13510505","16712","14117","3"
"13510506","16712","16713","3"
"13510704","14105","6185","3"
"13510705","14105","14330","3"
"13510706","14105","6222","3"
"14639482","10971","13985","3"
"14734772","16710","16702","3"
"14734773","16710","16703","3"
"14734774","16710","16708","3"
"14734775","16710","16695","6"
"14734776","16710","16691","6"
"14734777","16710","16696","6"
"14734778","16710","16697","6"
"14734779","16710","16698","3"
"14734780","16710","16701","3"
"14734781","16710","16699","3"
"14734782","16710","16700","3"
"14927605","11206","6270","3"
"14927606","11206","16841","3"
"16242037","15526","15528","3"
"16438911","16740","16745","2"
"16438912","16745","16740","2"
"16742271","6199","16305","3"
"16742272","6199","6353","3"
"16742273","6199","11129","3"
"16843508","14854","14734","3"
"16843509","14854","14722","3"
"16843510","14854","14725","3"
"16843511","14854","14730","3"
"16843512","14854","14728","3"
"16843513","14854","14302","3"
"16843514","14854","16693","3"
"16843515","14854","15515","3"
"16843599","11934","11935","3"
"16843600","11934","14141","3"
"16843601","11934","14086","3"
"16843602","11934","6201","3"
"17045709","15423","15451","3"
"17045710","15423","15452","3"
"17248257","16285","11218","3"
"17248805","11907","14320","3"
"17248806","11907","13955","3"
"17248807","11907","14316","3"
"17248808","11907","14318","3"
"17248809","11907","6183","3"
"17248810","11907","11897","3"
"17248811","11907","11906","3"
"17754421","14693","14044","3"
"17754422","14693","14045","3"
"17754423","14693","14686","6"
"17754424","14693","14688","6"
"17754425","14693","14692","6"
"17958048","10623","11051","6"
"17958049","10623","11018","6"
"17958050","10623","11017","6"
"17958051","10623","10614","6"
"17958052","10623","11032","6"
"17958053","11051","10623","6"
"17958054","11051","11018","6"
"17958055","11051","11017","6"
"17958056","11051","10614","6"
"17958057","11051","11032","6"
"17958063","11017","11190","4"
"17958064","11017","11189","4"
"17958065","11017","11192","4"
"17958066","11017","13851","4"
"17958067","11017","16632","3"
"17958068","11017","10623","6"
"17958069","11017","11051","6"
"17958070","11017","11018","6"
"17958071","11017","10614","6"
"17958072","11017","11032","6"
"17958073","10614","10623","6"
"17958074","10614","11051","6"
"17958075","10614","11018","6"
"17958076","10614","11017","6"
"17958077","10614","11032","6"
"18059566","13997","13995","3"
"18059704","6169","15484","3"
"18059707","6169","16304","3"
"18059708","6169","11751","3"
"18059709","6169","11750","3"
"18059710","6169","6171","3"
"18059716","10628","10670","3"
"18262451","11597","14025","3"
"18262452","11597","13993","3"
"18262453","11597","14152","3"
"18567128","10451","15270","3"
"18567129","10451","15273","3"
"18567130","10451","10757","3"
"18567131","10451","17162","3"
"18567132","10451","10449","3"
"18567133","10449","15270","3"
"18567134","10449","15273","3"
"18567135","10449","10757","3"
"18567136","10449","17162","3"
"18567137","10449","10451","3"
"18669558","16063","16727","3"
"18669559","16063","14047","3"
"18669560","16063","11074","3"
"18669561","16063","11076","3"
"18669562","16063","6255","3"
"18669563","16063","6262","3"
"18669564","16063","14025","3"
"18669572","16063","16062","3"
"18669574","16063","15334","3"
"18770923","11697","11751","3"
"18770924","11697","11750","3"
"18770925","11697","11733","3"
"18770926","11697","11732","3"
"18770927","11697","11675","3"
"19480343","10042","11076","6"
"19480344","10042","11092","6"
"19480345","10042","15344","6"
"19480346","10042","15340","6"
"19480347","10042","14868","6"
"19480348","10042","11275","6"
"19480349","10042","10006","6"
"19480351","10042","11253","6"
"19480352","10042","11259","6"
"19480353","10042","11065","6"
"19480354","10042","11285","6"
"19480355","10042","14075","6"
"19480410","11285","11076","7"
"19480411","11285","11092","7"
"19480412","11285","15344","7"
"19480413","11285","15340","7"
"19480414","11285","14868","7"
"19480415","11285","11275","7"
"19480416","11285","10006","6"
"19480417","11285","10042","6"
"19480419","11285","11253","7"
"19480420","11285","11259","7"
"19480421","11285","11065","7"
"19480422","11285","14075","6"
"19682750","11068","16738","3"
"19682751","11068","16788","3"
"19987205","11116","11137","3"
"19987206","11116","11119","3"
"19987207","11116","11129","3"
"19987208","11116","11143","3"
"19987209","11129","16305","3"
"19987210","11129","6199","3"
"19987211","11129","6353","3"
"19987212","11129","11137","3"
"19987213","11129","11119","3"
"19987214","11129","11116","3"
"19987215","11129","11143","3"
"20088342","15533","15525","3"
"20088343","15533","15534","3"
"20088344","15533","15432","3"
"20088348","15534","15533","3"
"20088349","15534","15525","3"
"20088350","15534","15432","3"
"20291056","17197","17196","2"
"20291057","17197","17195","2"
"20291058","17197","17194","2"
"20291059","17197","17198","2"
"20291060","17197","14272","2"
"20291061","17197","14302","2"
"20291062","17197","11672","2"
"20291063","17197","16568","2"
"20291064","17197","10518","2"
"20291065","17197","10553","2"
"20291066","17197","14177","2"
"20291067","17197","13980","2"
"20291068","17196","17197","2"
"20291069","17196","17195","2"
"20291070","17196","17194","2"
"20291071","17196","17198","2"
"20291072","17196","14272","2"
"20291073","17196","14302","2"
"20291074","17196","11672","2"
"20291075","17196","16568","2"
"20291076","17196","10518","2"
"20291077","17196","10553","2"
"20291078","17196","14177","2"
"20291079","17196","13980","2"
"20291080","17195","17197","2"
"20291081","17195","17196","2"
"20291082","17195","17194","2"
"20291083","17195","17198","2"
"20291084","17195","14272","2"
"20291085","17195","14302","2"
"20291086","17195","11672","2"
"20291087","17195","16568","2"
"20291088","17195","10518","2"
"20291089","17195","10553","2"
"20291090","17195","14177","2"
"20291091","17195","13980","2"
"20291092","17194","17197","2"
"20291093","17194","17196","2"
"20291094","17194","17195","2"
"20291095","17194","17198","2"
"20291096","17194","14272","2"
"20291097","17194","14302","2"
"20291098","17194","11672","2"
"20291099","17194","16568","2"
"20291100","17194","10518","2"
"20291101","17194","10553","2"
"20291102","17194","14177","2"
"20291103","17194","13980","2"
"20291104","17198","17197","2"
"20291105","17198","17196","2"
"20291106","17198","17195","2"
"20291107","17198","17194","2"
"20291108","17198","14272","2"
"20291109","17198","14302","2"
"20291110","17198","11672","2"
"20291111","17198","16568","2"
"20291112","17198","10518","2"
"20291113","17198","10553","2"
"20291114","17198","14177","2"
"20291115","17198","13980","2"
"20291168","16568","16569","3"
"20291169","16568","11289","3"
"20291170","16568","11291","3"
"20291171","16568","11292","3"
"20291172","16568","11288","3"
"20291173","16568","10470","3"
"20291174","16568","15344","3"
"20291175","16568","17031","3"
"20291176","16568","14074","3"
"20291177","16568","14075","3"
"20291178","16568","17197","2"
"20291179","16568","17196","2"
"20291180","16568","17195","2"
"20291181","16568","17194","2"
"20291182","16568","17198","2"
"20291183","16568","14272","2"
"20291184","16568","14302","2"
"20291185","16568","11672","2"
"20291186","16568","10518","2"
"20291187","16568","10553","2"
"20291188","16568","14177","2"
"20291189","16568","13980","2"
"20291190","10518","17197","2"
"20291191","10518","17196","2"
"20291192","10518","17195","2"
"20291193","10518","17194","2"
"20291194","10518","17198","2"
"20291195","10518","14272","2"
"20291196","10518","14302","2"
"20291197","10518","11672","2"
"20291198","10518","16568","2"
"20291199","10518","10553","2"
"20291200","10518","14177","2"
"20291201","10518","13980","2"
"20291202","10553","17197","2"
"20291203","10553","17196","2"
"20291204","10553","17195","2"
"20291205","10553","17194","2"
"20291206","10553","17198","2"
"20291207","10553","14272","2"
"20291208","10553","14302","2"
"20291209","10553","11672","2"
"20291210","10553","16568","2"
"20291211","10553","10518","2"
"20291212","10553","14177","2"
"20291213","10553","13980","2"
"20392901","13879","14308","3"
"20392902","13879","13878","3"
"20494219","9991","13853","3"
"20494220","9991","6244","3"
"20798213","13897","14256","3"
"23169370","11127","11128","3"
"23169371","11127","10702","3"
"23169372","11128","11127","3"
"23169373","11128","10702","3"
"23169374","10702","10966","3"
"23169375","10702","10962","3"
"23169376","10702","11192","3"
"23169377","10702","11190","3"
"23169378","10702","11127","3"
"23169379","10702","11128","3"
"23476055","17269","17267","2"
"23476056","17269","11132","4"
"23476057","17269","14758","4"
"23476058","17269","17270","8"
"23476543","11122","16632","3"
"23476544","11122","16304","3"
"23476545","11122","15510","3"
"23476546","11122","11146","3"
"23476547","11122","11253","3"
"23476548","11122","11254","3"
"23476549","11122","16762","3"
"23681329","16055","14319","3"
"23681330","16055","14316","3"
"23681331","16055","11065","3"
"23681332","16055","14259","3"
"23989787","14878","14865","6"
"23989788","14878","14868","6"
"23989789","14878","14873","6"
"23989790","14878","14871","6"
"23989791","14878","14867","6"
"23989792","14878","14870","6"
"23989793","14878","14872","6"
"23989794","14878","14047","3"
"24402016","10122","10887","3"
"24402017","10122","10888","3"
"24402018","10122","10890","3"
"24402019","10122","10886","3"
"24402020","10122","14005","3"
"24402021","10122","17225","3"
"24402022","10122","17254","3"
"24403272","6345","16643","3"
"24505884","5958","16607","3"
"24505885","5958","16606","3"
"24505886","5958","16605","3"
"24505887","5958","16604","3"
"24505888","5958","14175","3"
"24505889","5958","5955","3"
"24505891","5958","17179","3"
"24505892","5958","16936","3"
"24505893","5958","13889","3"
"24596367","16764","13943","2"
"24596368","16764","16765","2"
"24596369","16764","13756","2"
"24596370","16764","13777","2"
"24596371","16764","13755","2"
"24699038","10576","10725","3"
"24699039","10576","14057","3"
"24699040","10576","13985","3"
"24699139","16744","16765","3"
"24699141","16765","14076","3"
"24699142","16765","13943","2"
"24699143","16765","16764","2"
"24699144","16765","13756","2"
"24699145","16765","13777","2"
"24699146","16765","13755","2"
"24699147","16765","16744","3"
"24904578","6221","6219","3"
"24904580","6221","6293","3"
"25625896","17359","10997","3"
"25625897","10997","17359","3"
"25833350","11397","11393","3"
"25833351","11397","11394","3"
"25833352","11397","11395","3"
"25833353","11397","11396","3"
"25936998","11022","11084","2"
"25936999","11022","11086","2"
"25937000","11022","11089","2"
"25937001","11022","10996","2"
"25937002","11022","14239","2"
"25937003","11022","6171","2"
"26040057","13834","13830","2"
"26040058","13834","13832","2"
"26040059","13834","10562","2"
"26040060","13834","10561","2"
"26040061","13834","10560","2"
"26040062","13834","10559","2"
"26040063","13834","14002","3"
"26040064","13834","14020","3"
"26248116","13804","13842","3"
"26248117","13804","14056","3"
"26248119","13804","13893","3"
"26352941","17280","17283","3"
"26352942","17280","17282","3"
"26352943","17280","17281","3"
"26664323","6027","16607","2"
"26664324","6027","16606","2"
"26664325","6027","16605","2"
"26664326","6027","16604","2"
"26664327","6027","14043","2"
"26664328","6027","6024","2"
"26664329","6027","5988","2"
"26664330","6027","17360","2"
"26664331","6027","14259","2"
"26664332","6027","17328","2"
"26664333","6027","14140","2"
"26664334","6027","17270","2"
"26664335","6027","5983","2"
"26664789","6005","17232","2"
"26664790","6005","11076","2"
"26664791","6005","5987","2"
"26664792","6005","5988","2"
"26664793","6005","16607","2"
"26664794","6005","16606","2"
"26664795","6005","16605","2"
"26664796","6005","16604","2"
"26665612","5988","15337","3"
"26665613","5988","15326","3"
"26665614","5988","15329","3"
"26665615","5988","15333","3"
"26665616","5988","15331","3"
"26665617","5988","13751","3"
"26665618","5988","13755","3"
"26665619","5988","13943","3"
"26665620","5988","5987","5"
"26665621","5988","5985","3"
"26665622","5988","16607","6"
"26665623","5988","16606","6"
"26665624","5988","16605","6"
"26665625","5988","16604","6"
"26665626","5988","14043","2"
"26665627","5988","6024","2"
"26665628","5988","6027","2"
"26665629","5988","17360","2"
"26665630","5988","14259","2"
"26665631","5988","17328","2"
"26665632","5988","14140","2"
"26665633","5988","17270","2"
"26665634","5988","5983","2"
"26665635","5988","17232","2"
"26665636","5988","11076","2"
"26665637","5988","6005","2"
"26665638","5988","16852","2"
"26665639","5988","11906","2"
"26665640","5988","17226","2"
"26665641","5988","17225","2"
"26665642","5988","17224","2"
"26665643","5988","10777","2"
"26665644","5988","11077","2"
"26665645","5988","11079","2"
"27292315","17049","17050","12"
"27292316","17050","17049","12"
"27395803","17151","17139","11"
"27395804","17151","17140","11"
"27395805","17151","17141","11"
"27395806","17151","17142","11"
"27396893","16723","15394","2"
"27500406","11014","11012","3"
"27501314","16783","16784","4"
"27501353","16825","16821","3"
"27501354","16825","16827","3"
"27501637","11172","6271","3"
"27605006","14211","14870","3"
"27605007","14211","17330","3"
"27605008","14211","14212","3"
"27710800","10373","17347","3"
"27710801","10373","10431","3"
"27710802","10373","10433","3"
"27710803","17347","10373","3"
"27710804","17347","10431","3"
"27710805","17347","10433","3"
"27710806","10431","10373","3"
"27710807","10431","17347","3"
"27710808","10431","10433","3"
"27710809","10433","10373","3"
"27710810","10433","17347","3"
"27710811","10433","10431","3"
"27711025","16919","16914","3"
"27711026","16919","16777","3"
"27711027","16919","16774","3"
"27711028","16919","16773","3"
"27711029","16919","16771","3"
"27711030","16919","16772","3"
"27816311","17159","16602","3"
"27816312","17159","14031","3"
"27816313","17159","13994","3"
"27816314","17159","16868","3"
"27920409","16831","16999","3"
"27920410","16831","15307","3"
"27920411","16831","15310","3"
"27920412","16831","15313","3"
"27920413","16831","15315","3"
"28129515","14699","14718","3"
"28129516","14699","14700","3"
"28129517","14699","14703","3"
"28129518","14699","14708","3"
"28129519","14699","14706","3"
"28129520","14699","14702","3"
"28129521","14699","14705","3"
"28129522","14699","14709","3"
"28129523","14699","14707","3"
"28129524","14699","14701","3"
"28129525","14699","14704","3"
"28129843","16648","6088","2"
"28129844","16648","6079","3"
"28129845","16648","6081","3"
"28234349","13875","11189","3"
"28234350","13875","11190","3"
"28243112","5987","5956","3"
"28243113","5987","5980","3"
"28243114","5987","15337","3"
"28243115","5987","15326","3"
"28243116","5987","15329","3"
"28243117","5987","15333","3"
"28243118","5987","15331","3"
"28243119","5987","13751","3"
"28243120","5987","13755","3"
"28243121","5987","13943","3"
"28243122","5987","5988","5"
"28243123","5987","5985","3"
"28243124","5987","17232","2"
"28243125","5987","11076","2"
"28243126","5987","6005","2"
"28243127","5987","16607","2"
"28243128","5987","16606","2"
"28243129","5987","16605","2"
"28243130","5987","16604","2"
"28243131","5987","15398","3"
"28243132","5987","15399","3"
"28243133","5987","15400","3"
"28348070","16520","16692","3"
"28348071","16520","17360","3"
"28348072","16520","6185","3"
"28348085","17360","16607","2"
"28348086","17360","16606","2"
"28348087","17360","16605","2"
"28348088","17360","16604","2"
"28348089","17360","14043","2"
"28348090","17360","6024","2"
"28348091","17360","6027","2"
"28348092","17360","5988","2"
"28348093","17360","14259","2"
"28348094","17360","17328","2"
"28348095","17360","14140","2"
"28348096","17360","17270","2"
"28348097","17360","5983","2"
"28348098","17360","14005","2"
"28348099","17360","16970","2"
"28348100","17360","15232","2"
"28348101","17360","15238","2"
"28348102","17360","15234","2"
"28348103","17360","16520","3"
"28348104","17360","16692","3"
"28348105","17360","6185","3"
"28350050","11038","16607","3"
"28350051","11038","16606","3"
"28350052","11038","16605","3"
"28350053","11038","16604","3"
"28454552","11682","14132","3"
"28454553","11682","14005","3"
"28454554","11682","6198","3"
"28454555","11682","14178","3"
"28454556","11682","15427","3"
"28454559","11682","11671","3"
"28454560","11682","6351","3"
"28455928","13774","13887","3"
"28455929","13774","14142","3"
"28455930","13774","13993","3"
"28455931","13774","13889","3"
"28455932","13774","6217","3"
"28559955","16713","14103","6"
"28559956","16713","14015","6"
"28559957","16713","13893","6"
"28559958","16713","14035","3"
"28559959","16713","14163","6"
"28559960","16713","13985","3"
"28559961","16713","6162","3"
"28559962","16713","6160","3"
"28559963","16713","16712","3"
"28559964","16713","14017","3"
"28559965","16713","16711","3"
"28560202","14697","16550","3"
"28560203","14697","14686","6"
"28560204","14697","14688","6"
"28560205","14697","14692","6"
"28560206","14697","14690","6"
"28560207","14697","14687","6"
"28560208","14697","14689","6"
"28563216","11447","11446","3"
"28666647","13866","6183","3"
"28666648","13866","6206","3"
"28666649","13866","6033","3"
"28666650","13866","6201","3"
"28771358","13878","14308","3"
"28771359","13878","13879","3"
"28771360","13878","14319","8"
"28983970","16711","6198","3"
"28983971","16711","10019","3"
"28983972","16711","10020","3"
"28983973","16711","14017","3"
"28983974","16711","16713","3"
"28983975","16711","13929","3"
"29608189","16777","16919","3"
"29608190","16777","16914","3"
"29608191","16777","16774","8"
"29608192","16777","16773","8"
"29608193","16777","16771","8"
"29608194","16777","16772","8"
"29608195","16777","6183","3"
"29608196","16777","6243","3"
"29608197","16774","16779","13"
"29608198","16774","16773","21"
"29608199","16774","16771","21"
"29608200","16774","16772","27"
"29608201","16774","16919","3"
"29608202","16774","16914","3"
"29608203","16774","16777","8"
"29608204","16774","6183","3"
"29608205","16774","6243","3"
"29608206","16773","16779","10"
"29608207","16773","16774","21"
"29608208","16773","16771","18"
"29608209","16773","16772","21"
"29608210","16773","16919","3"
"29608211","16773","16914","3"
"29608212","16773","16777","8"
"29608213","16773","6183","3"
"29608214","16773","6243","3"
"29608255","16779","16774","13"
"29608256","16779","16773","10"
"29608257","16779","16771","12"
"29608258","16779","16772","15"
"29608259","16771","16779","12"
"29608260","16771","16774","21"
"29608261","16771","16773","18"
"29608262","16771","16772","23"
"29608263","16771","16919","3"
"29608264","16771","16914","3"
"29608265","16771","16777","8"
"29608266","16771","6183","3"
"29608267","16771","6243","3"
"29608268","16772","16779","15"
"29608269","16772","16774","27"
"29608270","16772","16773","21"
"29608271","16772","16771","23"
"29608272","16772","16919","3"
"29608273","16772","16914","3"
"29608274","16772","16777","8"
"29608275","16772","6183","3"
"29608276","16772","6243","3"
"29920367","10382","16727","3"
"29920368","10382","16726","3"
"29920369","10382","14319","3"
"29920370","10382","13955","3"
"29920371","10382","10381","3"
"29920372","10381","16727","3"
"29920373","10381","16726","3"
"29920374","10381","14319","3"
"29920375","10381","13955","3"
"29920376","10381","10382","3"
"30025012","10754","11220","3"
"30025013","10754","15411","3"
"31269163","16789","14022","3"
"31372971","10544","16607","2"
"31372972","10544","16606","2"
"31372973","10544","16605","2"
"31372974","10544","16604","2"
"31373041","16775","16767","6"
"31373042","16775","16768","6"
"31373043","16775","16769","6"
"31373044","16775","16770","6"
"31373045","16775","17229","3"
"31373046","16767","16776","3"
"31373047","16767","16768","9"
"31373048","16767","16769","9"
"31373049","16767","16770","9"
"31373050","16767","13975","3"
"31373051","16767","16775","6"
"31373052","16767","17229","3"
"31373053","16768","16776","3"
"31373054","16768","16767","9"
"31373055","16768","16769","9"
"31373056","16768","16770","9"
"31373057","16768","13975","3"
"31373058","16768","16775","6"
"31373059","16768","17229","3"
"31373060","16769","16776","3"
"31373061","16769","16767","9"
"31373062","16769","16768","9"
