"100025914","GP134.45","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025914","BOVE00158","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025914","BOVE00336","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025915","BOVE00119","5.0000","5.0000","5.0000","0.0000","0.0000"
"100025916","BOVE00505","3.0000","3.0000","3.0000","0.0000","0.0000"
"100025917","75MDF-0449","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025918","GP134.45","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025919","BOAL01182-BOAL00327-BOAL00328-BOAL00329-BOAL00330","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025919","BOAL00327","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025919","BOAL00328","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025919","BOAL00329","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025919","BOAL00330","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025920","CLP0010001","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025921","LCS7510840","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025921","BOVE00278","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025922","68994","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025922","PPOCH47119-50","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025922","PPOCH47119-45","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025923","CCS0010014","6.0000","6.0000","6.0000","0.0000","0.0000"
"100025923","CCS0010011","4.0000","4.0000","4.0000","0.0000","0.0000"
"100025924","50229","1.0000","1.0000","1.0000","0.0000","1.0000"
"100025925","62279","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025926","68314","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025927","GD105795","2.0000","2.0000","2.0000","0.0000","0.0000"
"100025927","GD83340","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025927","GDIV105797","2.0000","2.0000","2.0000","0.0000","0.0000"
"100025927","GDIV105888","2.0000","2.0000","2.0000","0.0000","0.0000"
"100025928","61649","1.0000","0.0000","0.0000","1.0000","0.0000"
"100025929","ME00C127","2.0000","2.0000","2.0000","0.0000","0.0000"
"100025930","PCOR41629-17","2.0000","2.0000","2.0000","0.0000","0.0000"
"100025931","GP150.33","2.0000","2.0000","2.0000","0.0000","0.0000"
"100025931","GP154.01","10.0000","10.0000","10.0000","0.0000","0.0000"
"100025931","GP154.04","5.0000","5.0000","5.0000","0.0000","0.0000"
"100025932","BOVE00113","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025933","BCO0020027-BCO0020019-BCO0020018-BCO0020020-BCO0020021","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025933","BCO0020019","1.0000","1.0000","0.0000","0.0000","0.0000"
"100025933","BCO0020018","1.0000","1.0000","0.0000","0.0000","0.0000"
"100025933","BCO0020020","1.0000","1.0000","0.0000","0.0000","0.0000"
"100025933","BCO0020021","1.0000","1.0000","0.0000","0.0000","0.0000"
"100025934","BGDCAS019-GD196926-GD196930-GD196928-GD196924","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025934","GD196926","1.0000","1.0000","0.0000","0.0000","0.0000"
"100025934","GD196930","1.0000","1.0000","0.0000","0.0000","0.0000"
"100025934","GD196928","1.0000","1.0000","0.0000","0.0000","0.0000"
"100025934","GD196924","1.0000","1.0000","0.0000","0.0000","0.0000"
"200000173","61649","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025935","BOBB00269","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025936","GP112.65","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025937","ME00C24","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025938","PUSP47711-08","17.0000","17.0000","17.0000","0.0000","0.0000"
"100025938","PAIGUI18255-00","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025939","ME00C127","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025940","69291","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025940","BOVE00121","2.0000","2.0000","2.0000","0.0000","0.0000"
"100025941","BOVE00281","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025942","BOVE00601","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025943","GP123.74","2.0000","2.0000","2.0000","0.0000","0.0000"
"100025944","BOVE00224","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025944","BOVE00079","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025944","LBBR7535213","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025944","GP147.42","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025944","62273","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025944","PCUI41605-00","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025944","62279","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025944","PPOT47606-10","1.0000","1.0000","1.0000","0.0000","0.0000"
"100025945","CLP0010001","1.0000","1.0000","1.0000","0.0000","0.0000"
