"Success history lifetime","Èxit en l'historial de planificació"
"Cron (Scheduled Tasks) - all the times are in minutes","Cron (Scheduled Tasks) -tots els temps estan en minuts"
"Daily","Diàriament"
"Missed if not run within","El perdreu si no és executat a"
"Generate schedules every","Generar horaris de cada"
"Failure history lifetime","Ha fallat l'historial de planificació"
"Unable to save Cron expression","Impossible desar l'expressió de Cron"
"Invalid callback: %s::%s does not exist","Invalid callback: %s::%s does not exist"
"Invalid model/method definition, expecting ""model/class::method"".","Invalid model/method definition, expecting ""model/class::method""."
"Monthly","Mensualment"
"History cleanup every","Netejar historial de cada"
"No callbacks found","No callbacks found"
"Unknown error","No es coneix aquest error"
"For correct URLs generated during cron runs please make sure that Web > Secure and Unsecure Base URLs are explicitly set.","Per aconseguir URLs generades correctament durant el cron, ves a Web > Segur i insegur Base URLs"
"Schedule ahead for","Planifica per a"
"Weekly","Setmanalment"
"Too late for the schedule","Too late for the schedule"
