"Use HTTPS to get feed","Bruk HTTPS for å hente feed"
"Date Added","Dato lagt til"
"Are you sure?","Er du sikker?"
"Error while removing. Please try again later.","Feil ved fjerning. Prøv igjen."
"Error while marking as read. Please try again later.","Feil ved markering som lest. Prøv igjen."
"Error while marking. Please try again later.","Feil ved markering. Prøv igjen."
"Remove","Fjern"
"critical","kritisk"
"Unable to proceed. Please, try again","Kunne ikke fortsette. Prøv igen"
"Read Details","Les detaljer"
"Message","Melding"
"Message was successfully removed","Meldingen(e) ble fjernet"
"Message was successfully marked as read","Meldingen(e) ble markert som lest"
"Notifications","Meldinger"
"Messages Inbox","Meldingsboks"
"Mark as read","Merk som lest"
"Mark as Read","Merk som lest"
"minor","mindre"
"notice","notis"
"Update frequency","Oppdateringsfrekvens"
"Last update","Siste oppdatering"
"Total of %d record(s) were successfully removed","Totalt %d meldinger ble fjernet"
"Total of %d record(s) were successfully marked as read","Totalt %d meldinger ble markert som lest"
"Actions","Valg"
"Please select messages","Velg melding"
"major","viktig"
"Severity","Viktighet"
"Show List","Vis liste"
"Show Toolbar","Vis verktøylinje"
